Date,Month,Day_of_Year,Week_of_Year,Temperature,Humidity,Rainfall_mm,NDVI,Vector_Density,Livestock_Density,Hosp_Bed_Occupancy,Vax_Coverage,Med_Supply_Index,Sanitation_Index,Healthcare_Worker_Ratio,Transit_Usage,Travel_Index,Mass_Gathering,Search_Volume,Social_Sentiment,Clinic_Visit_Surge,Cases_Lag_7,Cases_Lag_14,Cases_Roll_Avg_7,Cases_Roll_Avg_14,Cases_Roll_Avg_30,Cases_Growth_Rate_7d,Cases_Growth_Rate_14d,Case_Count,Outbreak_Label,Risk_Level
2023-05-10,5,130,19,35.0,36.45,0.0,0.05,0.106,391.0,70.89,0.582,0.717,0.492,2.6,0.546,0.343,0,94,0.805,0.825,3,2,2.71,3.29,3.4,-0.3333,0.0,2,0,Low
2023-05-11,5,131,19,33.15,29.91,0.0,0.05,0.18,411.0,89.66,0.628,0.706,0.607,2.46,0.844,0.252,0,113,0.21,1.387,3,5,3.0,3.29,3.47,0.6667,0.0,5,0,Medium
2023-05-12,5,132,19,30.11,20.0,0.0,0.05,0.142,508.0,77.02,0.668,0.649,0.669,1.97,0.557,0.123,0,84,0.121,1.154,2,5,3.0,3.07,3.43,0.0,-0.6,2,0,Low
2023-05-13,5,133,19,31.92,39.78,2.24,0.086,0.196,527.0,66.46,0.71,0.768,0.584,2.13,0.876,0.371,0,108,0.28,1.294,2,4,3.14,3.0,3.43,0.5,-0.25,3,0,Low
2023-05-14,5,134,19,30.67,43.0,0.0,0.05,0.147,496.0,64.79,0.63,0.697,0.456,2.66,0.645,0.231,0,74,0.167,1.219,2,3,3.14,2.93,3.37,0.0,-0.3333,2,0,Low
2023-05-15,5,135,20,29.77,23.82,0.0,0.05,0.26,469.0,71.93,0.638,0.691,0.624,2.29,0.552,0.287,0,107,0.241,1.044,4,4,2.86,2.79,3.33,-0.5,-0.5,2,0,Low
2023-05-16,5,136,20,34.5,32.37,0.0,0.05,0.2,470.0,60.74,0.667,0.761,0.642,2.28,0.541,0.373,0,98,0.231,0.847,4,3,2.71,2.79,3.33,-0.25,0.0,3,0,Low
2023-05-17,5,137,20,36.58,42.57,1.77,0.05,0.145,557.0,63.36,0.65,0.737,0.559,2.19,0.877,0.465,0,108,0.479,1.044,2,3,2.86,2.79,3.33,0.5,0.0,3,0,Low
2023-05-18,5,138,20,30.07,51.64,4.97,0.05,0.183,517.0,67.77,0.648,0.664,0.559,2.21,0.754,0.43,0,99,0.117,1.058,5,3,2.43,2.71,3.3,-0.6,-0.3333,2,0,Low
2023-05-19,5,139,20,34.1,39.86,0.0,0.05,0.131,473.0,74.93,0.652,0.82,0.758,3.16,0.536,0.28,0,89,0.374,1.243,2,2,2.43,2.71,3.23,0.0,0.0,2,0,Low
2023-05-20,5,140,20,31.78,35.82,0.0,0.062,0.147,603.0,90.26,0.705,0.625,0.554,2.05,0.668,0.255,0,90,0.212,0.437,3,2,2.43,2.79,3.2,0.0,0.5,3,0,Low
2023-05-21,5,141,20,32.21,39.54,2.1,0.05,0.133,656.0,67.15,0.699,0.637,0.521,3.09,0.296,0.196,0,87,0.449,0.643,2,2,2.43,2.79,3.13,0.0,0.0,2,0,Low
2023-05-22,5,142,21,32.11,49.34,0.85,0.084,0.277,400.0,76.62,0.666,0.773,0.602,2.37,0.45,0.249,0,103,0.469,1.059,2,4,2.43,2.64,3.07,0.0,-0.5,2,0,Low
2023-05-23,5,143,21,31.67,37.68,0.0,0.05,0.124,542.0,55.72,0.715,0.86,0.64,2.24,0.537,0.144,0,105,0.511,1.083,3,4,2.29,2.5,3.0,-0.3333,-0.5,2,0,Low
2023-05-24,5,144,21,33.59,37.22,4.33,0.05,0.227,747.0,82.6,0.681,0.674,0.637,2.65,0.534,0.488,0,110,0.511,0.783,3,2,2.14,2.5,2.9,-0.3333,0.0,2,0,Low
2023-05-25,5,145,21,31.93,39.59,0.0,0.057,0.143,522.0,54.78,0.701,0.753,0.427,2.52,0.832,0.33,0,89,0.238,1.089,2,5,2.14,2.29,2.83,0.0,-0.6,2,0,Low
2023-05-26,5,146,21,34.23,37.24,0.0,0.05,0.113,509.0,79.98,0.641,0.625,0.554,2.42,0.363,0.151,0,103,0.349,1.17,2,2,2.14,2.29,2.83,0.0,0.0,2,0,Low
2023-05-27,5,147,21,33.69,44.17,0.0,0.05,0.178,496.0,71.19,0.647,0.646,0.681,2.59,0.436,0.241,0,93,0.615,0.951,3,3,2.0,2.21,2.73,-0.3333,-0.3333,2,0,Low
2023-05-28,5,148,21,33.41,53.66,1.67,0.05,0.203,539.0,70.79,0.647,0.811,0.623,2.51,0.718,0.319,0,92,0.43,1.357,2,2,2.0,2.21,2.63,0.0,0.0,2,0,Low
2023-05-29,5,149,22,32.16,46.33,2.52,0.05,0.208,560.0,69.0,0.665,0.749,0.513,2.41,0.685,0.313,0,102,0.51,1.404,2,2,2.0,2.21,2.57,0.0,0.0,2,0,Low
2023-05-30,5,150,22,32.91,43.36,0.0,0.061,0.033,400.0,58.99,0.669,0.813,0.687,2.87,0.598,0.114,0,105,0.131,1.03,2,3,2.0,2.14,2.53,0.0,-0.3333,2,0,Low
2023-05-31,5,151,22,35.67,43.61,10.47,0.05,0.155,498.0,59.52,0.677,0.807,0.668,1.92,0.958,0.48,0,112,0.522,1.21,2,3,2.0,2.07,2.47,0.0,-0.3333,2,0,Low
2023-06-01,6,152,22,35.24,36.47,0.0,0.05,0.224,318.0,80.37,0.727,0.553,0.579,2.13,0.743,0.21,0,89,0.011,0.576,2,2,2.0,2.07,2.43,0.0,0.0,2,0,Low
2023-06-02,6,153,22,32.37,51.64,1.1,0.14,0.128,483.0,72.12,0.69,0.624,0.662,2.18,0.833,0.106,0,107,0.075,1.268,2,2,2.0,2.07,2.4,0.0,0.0,2,0,Low
2023-06-03,6,154,22,34.61,46.37,0.0,0.05,0.183,428.0,68.92,0.653,0.742,0.74,2.08,0.642,0.131,0,115,0.188,1.366,2,3,2.0,2.0,2.37,0.0,-0.3333,2,0,Low
2023-06-04,6,155,22,36.0,46.26,0.12,0.065,0.121,527.0,76.43,0.669,0.584,0.526,2.53,0.568,0.332,0,102,0.427,0.746,2,2,2.0,2.0,2.37,0.0,0.0,2,0,Low
2023-06-05,6,156,23,31.23,67.0,4.33,0.05,0.267,367.0,73.01,0.714,0.636,0.639,2.7,0.57,0.155,0,93,0.457,1.154,2,2,2.0,2.0,2.37,0.0,0.0,2,0,Low
2023-06-06,6,157,23,35.74,50.13,0.17,0.069,0.23,459.0,64.07,0.693,0.834,0.739,1.71,0.789,0.117,0,96,0.203,0.532,2,2,2.0,2.0,2.37,0.0,0.0,2,0,Low
2023-06-07,6,158,23,33.4,44.34,0.0,0.05,0.204,577.0,96.61,0.714,0.677,0.646,2.31,0.766,0.252,0,83,0.004,0.803,2,2,2.14,2.07,2.33,0.5,0.5,3,0,Medium
2023-06-08,6,159,23,35.94,46.8,0.61,0.05,0.241,446.0,79.41,0.655,0.777,0.547,2.37,0.617,0.349,0,87,0.522,0.87,2,2,2.29,2.14,2.3,0.5,0.5,3,0,Medium
2023-06-09,6,160,23,33.34,56.75,3.92,0.144,0.269,348.0,73.27,0.648,0.718,0.617,2.39,0.721,0.145,0,128,0.456,0.631,2,2,2.71,2.36,2.4,1.5,1.5,5,0,High
2023-06-10,6,161,23,31.33,51.05,2.35,0.141,0.116,521.0,66.86,0.649,0.666,0.696,1.99,0.794,0.225,0,102,0.427,0.941,2,2,2.86,2.43,2.33,0.5,0.5,3,0,Medium
2023-06-11,6,162,23,31.75,42.25,0.92,0.082,0.131,453.0,81.53,0.658,0.587,0.529,2.37,0.565,0.267,0,101,0.697,0.924,2,2,3.0,2.5,2.37,0.5,0.5,3,0,Medium
2023-06-12,6,163,24,35.17,56.91,1.4,0.142,0.235,485.0,64.12,0.639,0.739,0.598,2.14,0.598,0.164,0,94,0.377,1.154,2,2,3.14,2.57,2.37,0.5,0.5,3,0,Medium
2023-06-13,6,164,24,35.66,47.9,0.07,0.192,0.238,442.0,63.28,0.68,0.836,0.583,2.37,0.717,0.302,0,99,0.171,0.622,2,2,3.29,2.64,2.4,0.5,0.5,3,0,Medium
2023-06-14,6,165,24,33.39,63.66,4.9,0.139,0.185,658.0,88.93,0.68,0.668,0.556,1.81,0.382,0.134,0,104,0.589,1.156,3,2,3.43,2.79,2.47,0.3333,1.0,4,0,High
2023-06-15,6,166,24,36.53,59.42,3.21,0.131,0.167,375.0,72.31,0.711,0.725,0.617,2.37,0.72,0.119,0,103,0.277,0.803,3,2,3.43,2.86,2.47,0.0,0.5,3,0,Medium
2023-06-16,6,167,24,31.99,50.77,0.16,0.122,0.132,727.0,64.37,0.619,0.598,0.593,2.21,0.481,0.308,0,101,0.331,0.68,5,2,3.14,2.93,2.47,-0.4,0.5,3,0,Medium
2023-06-17,6,168,24,35.24,61.65,5.59,0.149,0.136,469.0,72.06,0.643,0.666,0.645,2.4,0.791,0.199,0,89,0.253,0.951,3,2,3.14,3.0,2.5,0.0,0.5,3,0,Low
2023-06-18,6,169,24,33.0,54.89,3.94,0.104,0.125,515.0,80.5,0.696,0.747,0.68,2.62,0.972,0.138,0,102,0.2,1.188,3,2,3.14,3.07,2.53,0.0,0.5,3,0,Low
2023-06-19,6,170,25,34.17,60.12,3.61,0.113,0.132,454.0,78.21,0.678,0.779,0.511,2.48,0.545,0.27,0,120,0.274,0.879,3,2,3.14,3.14,2.53,0.0,0.5,3,0,Low
2023-06-20,6,171,25,35.61,58.42,1.82,0.155,0.18,451.0,81.74,0.674,0.764,0.605,2.82,0.448,0.466,0,107,0.624,1.128,3,2,3.14,3.21,2.57,0.0,0.5,3,0,Low
2023-06-21,6,172,25,33.84,50.95,3.1,0.114,0.204,437.0,59.5,0.71,0.557,0.596,2.36,0.623,0.39,0,101,0.158,1.07,4,3,3.0,3.21,2.6,-0.25,0.0,3,0,Low
2023-06-22,6,173,25,34.84,52.69,2.29,0.125,0.214,548.0,81.49,0.642,0.683,0.614,2.75,0.61,0.426,0,95,0.543,1.784,3,3,3.0,3.21,2.63,0.0,0.0,3,0,Low
2023-06-23,6,174,25,37.66,63.24,5.69,0.149,0.214,387.0,70.21,0.651,0.643,0.599,2.95,0.749,0.449,0,107,0.017,0.922,3,5,3.0,3.07,2.67,0.0,-0.4,3,0,Low
2023-06-24,6,175,25,34.54,55.57,3.9,0.212,0.172,529.0,72.89,0.648,0.695,0.531,2.61,0.685,0.489,0,105,0.638,0.958,3,3,3.0,3.07,2.7,0.0,0.0,3,0,Low
2023-06-25,6,176,25,37.4,55.67,4.38,0.103,0.218,325.0,84.09,0.613,0.711,0.702,2.49,0.606,0.405,1,115,0.657,1.277,3,3,3.14,3.14,2.77,0.3333,0.3333,4,0,Medium
2023-06-26,6,177,26,33.5,52.88,2.04,0.203,0.11,522.0,79.03,0.678,0.805,0.732,2.67,0.664,0.343,0,105,0.166,0.987,3,3,3.0,3.07,2.77,-0.3333,-0.3333,2,0,Low
2023-06-27,6,178,26,36.85,61.66,2.63,0.21,0.263,568.0,75.51,0.658,0.744,0.638,2.62,0.482,0.246,0,112,0.364,1.063,3,3,3.0,3.07,2.8,0.0,0.0,3,0,Low
2023-06-28,6,179,26,38.71,72.0,6.62,0.216,0.373,398.0,52.16,0.652,0.833,0.642,2.9,0.774,0.173,0,116,0.466,0.561,3,4,3.14,3.07,2.87,0.3333,0.0,4,0,Medium
2023-06-29,6,180,26,30.91,53.73,2.68,0.142,0.143,554.0,71.54,0.647,0.664,0.609,2.82,0.893,0.375,0,96,0.241,0.97,3,3,3.14,3.07,2.9,0.0,0.0,3,0,Low
2023-06-30,6,181,26,34.28,60.79,4.87,0.103,0.183,504.0,64.15,0.674,0.607,0.668,2.82,0.47,0.498,0,96,0.689,0.824,3,3,3.0,3.0,2.9,-0.3333,-0.3333,2,0,Low
2023-07-01,7,182,26,37.05,69.63,4.3,0.221,0.34,628.0,79.11,0.651,0.836,0.429,2.52,0.413,0.287,0,93,0.354,0.88,3,3,2.86,2.93,2.9,-0.3333,-0.3333,2,0,Low
2023-07-02,7,183,26,35.51,61.18,2.67,0.208,0.199,432.0,81.91,0.682,0.755,0.6,2.64,0.59,0.389,0,113,0.256,1.064,4,3,2.57,2.86,2.9,-0.5,-0.3333,2,0,Low
2023-07-03,7,184,27,36.68,64.87,7.4,0.255,0.28,725.0,68.98,0.689,0.661,0.56,2.63,0.467,0.298,0,98,0.364,0.986,2,3,2.57,2.79,2.9,0.0,-0.3333,2,0,Low
2023-07-04,7,185,27,34.75,56.29,4.03,0.176,0.193,309.0,65.33,0.667,0.755,0.61,2.02,0.459,0.273,0,111,0.217,1.193,3,3,2.43,2.71,2.9,-0.3333,-0.3333,2,0,Low
2023-07-05,7,186,27,36.14,65.73,7.92,0.254,0.332,474.0,87.56,0.665,0.787,0.676,2.93,0.44,0.264,0,99,0.354,1.238,4,3,2.29,2.71,2.93,-0.25,0.0,3,0,Low
2023-07-06,7,187,27,35.67,62.53,5.35,0.275,0.248,364.0,65.97,0.681,0.73,0.601,1.83,0.621,0.302,0,95,0.269,0.956,3,3,2.14,2.64,2.93,-0.3333,-0.3333,2,0,Low
2023-07-07,7,188,27,38.32,70.06,5.83,0.223,0.318,648.0,60.05,0.675,0.662,0.575,2.78,0.588,0.247,0,90,0.21,1.075,2,3,2.29,2.64,2.93,0.5,0.0,3,0,Low
2023-07-08,7,189,27,36.5,71.76,6.48,0.255,0.324,479.0,63.67,0.716,0.685,0.502,2.61,0.706,0.4,0,102,0.494,0.492,2,3,2.43,2.64,2.93,0.5,0.0,3,0,Low
2023-07-09,7,190,27,36.67,80.66,10.53,0.259,0.339,486.0,66.45,0.686,0.743,0.592,2.39,0.566,0.45,0,116,0.045,1.079,2,4,2.57,2.57,2.87,0.5,-0.25,3,0,Low
2023-07-10,7,191,28,35.18,69.09,5.55,0.205,0.245,535.0,63.39,0.71,0.736,0.647,2.66,0.468,0.453,0,91,0.667,1.263,2,2,2.57,2.57,2.83,0.0,0.0,2,0,Low
2023-07-11,7,192,28,35.02,68.05,5.61,0.279,0.298,500.0,80.45,0.695,0.817,0.541,2.67,0.647,0.191,0,109,0.391,0.773,2,3,2.57,2.5,2.8,0.0,-0.3333,2,0,Low
2023-07-12,7,193,28,35.13,67.74,3.89,0.339,0.26,452.0,50.02,0.638,0.698,0.46,1.98,0.491,0.458,0,100,0.682,1.189,3,4,2.43,2.36,2.77,-0.3333,-0.5,2,0,Low
2023-07-13,7,194,28,36.78,64.93,4.27,0.265,0.184,399.0,63.17,0.661,0.643,0.759,3.07,0.727,0.237,0,85,0.523,0.887,2,3,2.43,2.29,2.73,0.0,-0.3333,2,0,Low
2023-07-14,7,195,28,35.14,69.55,6.43,0.197,0.367,513.0,71.53,0.676,0.926,0.623,2.53,0.4,0.224,0,93,0.108,0.856,3,2,2.29,2.29,2.67,-0.3333,0.0,2,0,Low
2023-07-15,7,196,28,36.55,66.21,3.87,0.242,0.299,530.0,74.1,0.704,0.734,0.584,3.43,0.325,0.391,0,103,0.363,1.356,3,2,18.14,10.29,6.37,37.0,56.0,114,1,Critical
2023-07-16,7,197,28,40.11,69.46,4.34,0.193,0.294,556.0,88.92,0.736,0.787,0.697,2.82,0.409,0.222,0,105,0.027,0.992,3,2,19.86,11.21,6.77,4.0,6.5,15,1,High
2023-07-17,7,198,29,37.69,76.81,6.12,0.352,0.322,653.0,87.45,0.664,0.762,0.61,2.52,0.587,0.121,0,105,0.187,1.217,2,2,23.29,12.93,7.53,12.0,12.0,26,1,Critical
2023-07-18,7,199,29,35.28,63.32,3.22,0.332,0.231,326.0,55.99,0.68,0.735,0.693,2.22,0.607,0.249,0,96,0.325,0.512,2,2,24.57,13.57,7.8,4.5,4.5,11,0,Medium
2023-07-19,7,200,29,38.31,76.65,5.81,0.275,0.363,495.0,52.92,0.703,0.702,0.687,2.46,0.671,0.389,0,106,0.223,0.848,2,3,27.43,14.93,8.43,10.0,6.3333,22,1,Critical
2023-07-20,7,201,29,35.07,78.16,6.74,0.235,0.232,595.0,72.25,0.677,0.496,0.511,2.56,0.565,0.231,0,87,0.264,1.178,2,2,30.14,16.29,9.03,9.5,9.5,21,1,High
2023-07-21,7,202,29,31.79,69.99,8.77,0.27,0.37,490.0,65.27,0.729,0.635,0.632,3.09,0.523,0.352,0,99,0.23,1.031,2,3,33.43,17.86,9.77,11.5,7.3333,25,1,Critical
2023-07-22,7,203,29,33.82,58.41,3.1,0.286,0.151,313.0,60.08,0.639,0.746,0.721,2.99,0.865,0.364,0,109,0.751,0.954,114,3,21.29,19.71,10.63,-0.7456,8.6667,29,1,Critical
2023-07-23,7,204,29,32.07,67.93,4.0,0.33,0.24,397.0,72.16,0.7,0.502,0.53,2.68,0.825,0.393,0,90,0.371,1.151,15,3,21.71,20.79,11.13,0.2,5.0,18,1,High
2023-07-24,7,205,30,35.07,79.78,6.12,0.334,0.345,526.0,74.31,0.7,0.726,0.531,3.21,0.798,0.459,0,96,0.462,0.792,26,2,21.0,22.14,11.73,-0.1923,9.5,21,1,High
2023-07-25,7,206,30,35.78,72.29,6.84,0.403,0.396,523.0,63.61,0.715,0.773,0.543,1.69,0.696,0.273,0,113,0.341,1.304,11,2,22.0,23.29,12.2,0.6364,8.0,18,1,Medium
2023-07-26,7,207,30,39.06,66.85,4.34,0.307,0.264,554.0,65.76,0.682,0.787,0.662,2.69,0.708,0.167,0,83,0.411,0.947,22,2,20.57,24.0,12.53,-0.4545,5.0,12,0,Low
2023-07-27,7,208,30,36.32,70.23,7.5,0.273,0.365,438.0,64.38,0.707,0.768,0.62,3.0,0.529,0.228,0,105,0.0,0.796,21,2,19.71,24.93,12.93,-0.2857,6.5,15,1,Low
2023-07-28,7,209,30,35.19,78.71,7.9,0.296,0.361,521.0,67.89,0.673,0.797,0.464,2.72,0.672,0.273,0,92,0.651,0.812,25,2,18.71,26.07,13.4,-0.28,8.0,18,1,Medium
2023-07-29,7,210,30,37.25,77.34,8.65,0.359,0.295,424.0,77.41,0.657,0.848,0.624,1.97,0.509,0.386,0,99,0.22,0.98,29,114,16.43,18.86,13.73,-0.5517,-0.886,13,0,Low
2023-07-30,7,211,30,31.12,73.03,5.24,0.329,0.281,521.0,61.22,0.653,0.808,0.582,3.06,0.492,0.105,0,109,0.556,0.893,18,15,15.57,18.64,14.07,-0.3333,-0.2,12,0,Low
2023-07-31,7,212,31,35.97,72.65,6.89,0.357,0.294,504.0,65.59,0.638,0.736,0.592,2.8,0.407,0.226,0,112,0.563,1.132,21,26,14.57,17.79,14.47,-0.3333,-0.4615,14,0,Low
2023-08-01,8,213,31,36.99,72.88,5.19,0.355,0.248,434.0,68.01,0.669,0.709,0.541,2.64,0.711,0.412,0,95,0.026,0.988,18,11,13.29,17.64,14.7,-0.5,-0.1818,9,0,Low
2023-08-02,8,214,31,32.44,70.08,9.61,0.433,0.288,625.0,71.93,0.691,0.729,0.624,2.54,0.675,0.368,0,106,0.36,0.911,12,22,13.29,16.93,15.03,0.0,-0.4545,12,0,Low
2023-08-03,8,215,31,37.63,85.68,9.16,0.36,0.405,364.0,74.76,0.676,0.698,0.674,3.3,0.605,0.393,0,95,0.423,1.088,15,21,12.71,16.21,15.33,-0.2667,-0.4762,11,0,Low
2023-08-04,8,216,31,35.96,74.42,5.67,0.376,0.337,489.0,92.42,0.688,0.809,0.555,2.68,0.585,0.425,0,101,0.37,0.868,18,25,12.0,15.36,15.67,-0.2778,-0.48,13,0,Low
2023-08-05,8,217,31,34.4,84.01,7.43,0.437,0.382,433.0,77.72,0.72,0.766,0.482,2.4,0.375,0.413,0,105,0.35,1.123,13,29,11.43,13.93,15.9,-0.3077,-0.6897,9,0,Low
2023-08-06,8,218,31,36.43,86.19,7.66,0.378,0.366,647.0,77.96,0.667,0.69,0.579,2.18,0.688,0.373,0,87,0.272,1.082,12,18,11.29,13.43,16.17,-0.0833,-0.3889,11,0,Low
2023-08-07,8,219,32,39.65,83.4,9.05,0.434,0.437,548.0,69.33,0.753,0.826,0.653,2.8,0.603,0.276,0,105,0.222,1.071,14,21,10.71,12.64,16.4,-0.2857,-0.5238,10,0,Low
2023-08-08,8,220,32,35.4,75.16,5.53,0.435,0.28,448.0,62.2,0.706,0.697,0.571,2.89,0.784,0.493,0,105,0.54,0.911,9,18,11.43,12.36,16.77,0.5556,-0.2222,14,0,Low
2023-08-09,8,221,32,35.47,80.5,7.91,0.431,0.2,478.0,66.72,0.678,0.644,0.495,2.52,0.672,0.328,0,119,0.422,0.843,12,12,11.43,12.36,17.1,0.0,0.0,12,0,Low
2023-08-10,8,222,32,33.99,78.26,6.27,0.373,0.334,649.0,64.9,0.677,0.719,0.653,2.28,0.756,0.181,0,118,0.383,1.202,11,15,11.57,12.14,17.43,0.0909,-0.2,12,0,Low
2023-08-11,8,223,32,33.13,73.31,6.83,0.496,0.262,424.0,75.92,0.654,0.654,0.699,3.03,0.649,0.217,0,104,0.062,1.154,13,18,11.0,11.5,17.67,-0.3077,-0.5,9,0,Low
2023-08-12,8,224,32,36.42,80.99,9.57,0.552,0.385,359.0,55.49,0.684,0.795,0.601,2.15,0.677,0.377,0,85,0.304,0.748,9,13,11.57,11.5,18.03,0.4444,0.0,13,0,Low
2023-08-13,8,225,32,32.98,72.27,7.46,0.446,0.384,523.0,77.93,0.62,0.652,0.488,3.29,0.79,0.47,0,114,0.34,0.892,11,12,11.71,11.5,18.37,0.0909,0.0,12,0,Low
2023-08-14,8,226,33,34.75,86.77,10.22,0.399,0.501,525.0,70.83,0.722,0.711,0.578,2.21,0.621,0.171,0,109,0.501,1.335,10,14,11.86,11.29,14.93,0.1,-0.2143,11,0,Low
2023-08-15,8,227,33,33.58,77.15,5.85,0.458,0.309,553.0,79.33,0.601,0.795,0.611,1.99,0.721,0.133,0,91,0.036,1.246,14,9,12.0,11.71,14.93,0.0714,0.6667,15,0,Low
2023-08-16,8,228,33,35.41,81.43,6.47,0.512,0.316,554.0,64.76,0.687,0.663,0.543,2.04,0.583,0.453,0,98,0.153,0.707,12,12,12.0,11.71,14.47,0.0,0.0,12,0,Low
2023-08-17,8,229,33,35.04,82.19,8.84,0.437,0.395,642.0,62.99,0.651,0.753,0.641,2.06,0.63,0.466,0,116,0.674,1.003,12,11,11.86,11.71,14.47,-0.0833,0.0,11,0,Low
2023-08-18,8,230,33,36.36,79.21,6.76,0.466,0.329,363.0,67.93,0.665,0.642,0.536,2.41,0.889,0.211,0,96,0.206,1.105,9,13,12.71,11.86,14.23,0.6667,0.1538,15,0,Low
2023-08-19,8,231,33,33.18,84.54,8.04,0.495,0.391,404.0,67.69,0.669,0.74,0.602,2.31,0.746,0.251,0,106,0.017,1.248,13,9,12.71,12.14,13.97,0.0,0.4444,13,0,Low
2023-08-20,8,232,33,33.57,78.43,5.75,0.543,0.293,553.0,80.06,0.744,0.765,0.584,2.91,0.569,0.364,0,91,0.224,1.032,12,11,11.86,11.79,13.33,-0.5,-0.4545,6,0,Low
2023-08-21,8,233,34,32.06,86.75,7.95,0.527,0.394,412.0,79.97,0.653,0.717,0.643,2.85,0.713,0.232,0,113,0.207,1.121,11,10,12.29,12.07,12.83,0.2727,0.4,14,0,Low
2023-08-22,8,234,34,33.04,73.68,4.8,0.534,0.247,383.0,91.05,0.714,0.723,0.599,2.41,0.458,0.451,0,96,0.467,1.233,15,14,11.43,11.71,12.53,-0.4,-0.3571,9,0,Low
2023-08-23,8,235,34,34.59,82.75,10.78,0.477,0.431,649.0,67.05,0.722,0.756,0.586,3.74,0.617,0.143,0,96,0.465,1.266,12,12,11.0,11.5,12.13,-0.25,-0.25,9,0,Low
2023-08-24,8,236,34,35.26,93.84,9.33,0.523,0.42,370.0,38.52,0.617,0.698,0.544,2.41,0.507,0.115,0,89,0.176,0.955,11,12,10.57,11.21,11.8,-0.2727,-0.3333,8,0,Low
2023-08-25,8,237,34,31.8,76.42,6.91,0.472,0.339,472.0,67.91,0.669,0.791,0.602,2.46,0.718,0.183,0,95,0.282,1.011,15,9,10.0,11.36,11.77,-0.2667,0.2222,11,0,Low
2023-08-26,8,238,34,35.29,78.56,5.79,0.555,0.272,495.0,74.31,0.732,0.83,0.582,1.99,0.622,0.214,0,106,0.447,0.81,13,13,9.43,11.07,11.57,-0.3077,-0.3077,9,0,Low
2023-08-27,8,239,34,36.16,85.91,9.38,0.575,0.438,605.0,79.15,0.648,0.646,0.539,2.47,0.693,0.145,0,114,0.453,0.932,6,12,10.43,11.14,11.4,1.1667,0.0833,13,0,Low
2023-08-28,8,240,35,34.17,84.09,7.6,0.55,0.324,350.0,75.04,0.724,0.861,0.611,2.62,0.766,0.126,0,122,0.164,0.898,14,11,9.71,11.0,11.27,-0.3571,-0.1818,9,0,Low
2023-08-29,8,241,35,36.99,85.3,11.62,0.509,0.416,533.0,67.04,0.688,0.696,0.625,2.03,0.581,0.402,0,87,0.184,0.953,9,15,9.57,10.5,11.13,-0.1111,-0.4667,8,0,Low
2023-08-30,8,242,35,31.59,86.3,11.64,0.521,0.434,429.0,89.14,0.687,0.88,0.576,2.3,0.586,0.166,0,103,0.731,0.976,9,12,10.29,10.64,11.13,0.5556,0.1667,14,0,Medium
2023-08-31,8,243,35,30.54,87.34,8.25,0.626,0.369,550.0,61.66,0.691,0.697,0.665,2.63,0.644,0.466,0,105,0.303,1.203,8,11,10.29,10.43,11.1,0.0,-0.2727,8,0,Low
2023-09-01,9,244,35,29.36,90.35,12.69,0.523,0.351,427.0,69.25,0.699,0.777,0.618,2.29,0.521,0.247,0,99,0.619,1.087,11,15,9.86,9.93,10.97,-0.2727,-0.4667,8,0,Low
2023-09-02,9,245,35,35.81,86.29,18.38,0.597,0.439,626.0,61.2,0.66,0.776,0.51,2.21,0.648,0.368,0,85,0.391,0.68,9,13,10.0,9.71,10.93,0.1111,-0.2308,10,0,Low
2023-09-03,9,246,35,34.01,82.52,9.99,0.566,0.324,428.0,72.2,0.682,0.689,0.694,2.81,0.656,0.19,0,108,0.547,1.138,13,6,10.43,10.43,11.03,0.2308,1.6667,16,0,Medium
2023-09-04,9,247,36,32.48,88.14,11.36,0.537,0.38,303.0,87.89,0.701,0.726,0.654,1.99,0.684,0.196,0,95,0.463,0.863,9,14,11.14,10.43,11.2,0.5556,0.0,14,0,Medium
2023-09-05,9,248,36,33.04,95.62,9.7,0.49,0.465,437.0,70.59,0.695,0.835,0.67,2.06,0.713,0.33,0,125,0.381,0.728,8,9,11.57,10.57,11.2,0.375,0.2222,11,0,Low
2023-09-06,9,249,36,30.11,83.54,8.43,0.572,0.418,479.0,70.65,0.701,0.694,0.628,2.57,0.41,0.324,0,85,0.379,0.714,14,9,10.71,10.5,11.13,-0.4286,-0.1111,8,0,Low
2023-09-07,9,250,36,37.14,78.59,5.86,0.57,0.346,587.0,55.04,0.669,0.687,0.436,2.84,0.457,0.407,0,104,0.127,1.042,8,8,11.14,10.71,11.03,0.375,0.375,11,0,Low
2023-09-08,9,251,36,32.39,91.18,8.44,0.66,0.416,399.0,69.13,0.71,0.628,0.676,2.62,0.475,0.403,0,95,0.32,1.265,8,11,11.14,10.5,10.9,0.0,-0.2727,8,0,Low
2023-09-09,9,252,36,32.23,83.9,20.39,0.53,0.42,401.0,83.5,0.695,0.845,0.604,2.41,0.664,0.368,0,99,0.256,0.947,10,9,11.57,10.79,10.93,0.3,0.4444,13,0,Low
2023-09-10,9,253,36,33.34,71.66,5.12,0.692,0.278,577.0,69.5,0.644,0.682,0.625,2.38,0.607,0.28,0,116,0.291,1.234,16,13,10.43,10.43,10.9,-0.5,-0.3846,8,0,Low
2023-09-11,9,254,37,32.73,89.85,10.73,0.599,0.444,390.0,68.82,0.675,0.816,0.638,2.9,0.31,0.456,0,100,0.283,1.021,14,9,9.43,10.29,10.7,-0.5,-0.2222,7,0,Low
